conversation_key,conversation_label,story_group,chapter_code,chapter_label,family,family_display,category,subcategory,line_count,non_empty_line_count,scene_count,speaker_keys,speaker_labels
greymanecamp_0330,0330,Greymanecamp,0330,Greymanecamp 0330,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,15,15,3,Global Game Track; NPC 00; Player,Global Game Track; NPC 00; Player
greymanecamp_0400,0400,Greymanecamp,0400,Greymanecamp 0400,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,56,56,4,Global Game Track; NPC 00; NPC 01; Player,Global Game Track; NPC 00; NPC 01; Player
greymanecamp_0410,0410,Greymanecamp,0410,Greymanecamp 0410,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,12,12,2,NPC 00; Player,NPC 00; Player
greymanecamp_0600,0600,Greymanecamp,0600,Greymanecamp 0600,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,58,57,4,Global Game Track; NPC 00; NPC 01; Player,Global Game Track; NPC 00; NPC 01; Player
greymanecamp_0630,0630,Greymanecamp,0630,Greymanecamp 0630,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,4,4,1,NPC 00,NPC 00
greymanecamp_0800,0800,Greymanecamp,0800,Greymanecamp 0800,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,6,6,2,Global Game Track; NPC 00,Global Game Track; NPC 00
greymanecamp_0810,0810,Greymanecamp,0810,Greymanecamp 0810,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,40,36,4,Global Game Track; NPC 00; NPC 01; Player,Global Game Track; NPC 00; NPC 01; Player
greymanecamp_1000,1000,Greymanecamp,1000,Greymanecamp 1000,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,9,9,2,NPC 00; Player,NPC 00; Player
greymanecamp_1010,1010,Greymanecamp,1010,Greymanecamp 1010,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,10,10,2,NPC 00; Player,NPC 00; Player
greymanecamp_1030,1030,Greymanecamp,1030,Greymanecamp 1030,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,40,40,3,Global Game Track; NPC 00; Player,Global Game Track; NPC 00; Player
greymanecamp_1100,1100,Greymanecamp,1100,Greymanecamp 1100,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,62,62,5,Global Game Track; NPC 00; NPC 01; NPC 02; Player,Global Game Track; NPC 00; NPC 01; NPC 02; Player
greymanecamp_1120,1120,Greymanecamp,1120,Greymanecamp 1120,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,38,38,5,Global Game Track; NPC 00; NPC 01; NPC 02; Player,Global Game Track; NPC 00; NPC 01; NPC 02; Player
greymanecamp_1600,1600,Greymanecamp,1600,Greymanecamp 1600,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,53,51,5,Global Game Track; NPC 00; NPC 01; NPC 02; Player,Global Game Track; NPC 00; NPC 01; NPC 02; Player
greymanecamp_1620,1620,Greymanecamp,1620,Greymanecamp 1620,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,7,7,1,NPC 00,NPC 00
greymanecamp_1900,1900,Greymanecamp,1900,Greymanecamp 1900,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,37,35,5,Global Game Track; NPC 00; NPC 01; NPC 02; Player,Global Game Track; NPC 00; NPC 01; NPC 02; Player
greymanecamp_1920,1920,Greymanecamp,1920,Greymanecamp 1920,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,17,17,1,NPC 00,NPC 00
greymanecamp_2000,2000,Greymanecamp,2000,Greymanecamp 2000,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,60,57,5,Global Game Track; NPC 00; NPC 01; NPC 02; Player,Global Game Track; NPC 00; NPC 01; NPC 02; Player
greymanecamp_2010,2010,Greymanecamp,2010,Greymanecamp 2010,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,7,7,2,NPC 00; Player,NPC 00; Player
greymanecamp_2200,2200,Greymanecamp,2200,Greymanecamp 2200,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,39,38,3,Global Game Track; NPC 00; Player,Global Game Track; NPC 00; Player
greymanecamp_2210,2210,Greymanecamp,2210,Greymanecamp 2210,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,13,13,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
greymanecamp_7400,7400,Greymanecamp,7400,Greymanecamp 7400,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,30,30,2,NPC 00; Player,NPC 00; Player
greymanecamp_7440,7440,Greymanecamp,7440,Greymanecamp 7440,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,30,30,2,NPC 00; Player,NPC 00; Player
greymanecamp_7460,7460,Greymanecamp,7460,Greymanecamp 7460,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,26,25,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
greymanecamp_7500,7500,Greymanecamp,7500,Greymanecamp 7500,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,16,16,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
greymanecamp_7510,7510,Greymanecamp,7510,Greymanecamp 7510,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,15,15,2,NPC 00; Player,NPC 00; Player
greymanecamp_8000,8000,Greymanecamp,8000,Greymanecamp 8000,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,63,62,4,Global Game Track; NPC 00; NPC 01; Player,Global Game Track; NPC 00; NPC 01; Player
greymanecamp_8010,8010,Greymanecamp,8010,Greymanecamp 8010,greymanecamp,Greymanecamp,Scene Dialogue,Greymanecamp,12,12,2,NPC 00; Player,NPC 00; Player
greywolf_camp_1400,camp_1400,Greywolf,1400,Greywolf 1400,greywolf,Greywolf,Scene Dialogue,Greywolf,2,2,1,NPC 00,NPC 00
greywolf_camp_2700,camp_2700,Greywolf,2700,Greywolf 2700,greywolf,Greywolf,Scene Dialogue,Greywolf,69,54,2,NPC 00; Player,NPC 00; Player
greywolf_camp_6000,camp_6000,Greywolf,6000,Greywolf 6000,greywolf,Greywolf,Scene Dialogue,Greywolf,38,35,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
greywolf_camp_6300,camp_6300,Greywolf,6300,Greywolf 6300,greywolf,Greywolf,Scene Dialogue,Greywolf,20,20,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
greywolf_camp_6400,camp_6400,Greywolf,6400,Greywolf 6400,greywolf,Greywolf,Scene Dialogue,Greywolf,47,38,4,NPC 00; NPC 01; NPC 02; Player,NPC 00; NPC 01; NPC 02; Player
greywolf_camp_6500,camp_6500,Greywolf,6500,Greywolf 6500,greywolf,Greywolf,Scene Dialogue,Greywolf,44,44,1,Global Game Track,Global Game Track
greywolf_camp_7100,camp_7100,Greywolf,7100,Greywolf 7100,greywolf,Greywolf,Scene Dialogue,Greywolf,3,3,1,NPC 00,NPC 00
greywolf_camp_7200,camp_7200,Greywolf,7200,Greywolf 7200,greywolf,Greywolf,Scene Dialogue,Greywolf,24,21,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
greywolf_camp_7200_04,camp_7200_04,Greywolf,7200,Greywolf 7200,greywolf,Greywolf,Scene Dialogue,Greywolf,2,2,1,NPC 00,NPC 00
greywolf_camp_7300,camp_7300,Greywolf,7300,Greywolf 7300,greywolf,Greywolf,Scene Dialogue,Greywolf,74,67,4,Global Game Track; NPC 00; NPC 01; Player,Global Game Track; NPC 00; NPC 01; Player
greywolf_camp_8000,camp_8000,Greywolf,8000,Greywolf 8000,greywolf,Greywolf,Scene Dialogue,Greywolf,7,7,1,Enemy 00,Enemy 00
gwenkraver_9000,9000,Gwenkraver,9000,Gwenkraver 9000,gwenkraver,Gwenkraver,Scene Dialogue,Gwenkraver,11,9,2,Boss 00; Narration,Boss 00; Narration
gwenkraver_bossencounter_ambush,bossencounter_ambush,Gwenkraver,,Gwenkraver,gwenkraver,Gwenkraver,Scene Dialogue,Gwenkraver,8,8,2,Boss 00; Global Game Track,Boss 00; Global Game Track
gwenkraver_bossencounter_stand,bossencounter_stand,Gwenkraver,,Gwenkraver,gwenkraver,Gwenkraver,Scene Dialogue,Gwenkraver,8,8,1,Boss 00,Boss 00
hamondbeindel_bossencounter_ambush,bossencounter_ambush,Hamondbeindel,,Hamondbeindel,hamondbeindel,Hamondbeindel,Scene Dialogue,Hamondbeindel,13,13,2,Boss 00; Global Game Track,Boss 00; Global Game Track
hamondbeindel_bossencounter_stand,bossencounter_stand,Hamondbeindel,,Hamondbeindel,hamondbeindel,Hamondbeindel,Scene Dialogue,Hamondbeindel,8,8,1,Boss 00,Boss 00
hawkstoneruins_0100,0100,Hawkstoneruins,0100,Hawkstoneruins 0100,hawkstoneruins,Hawkstoneruins,Scene Dialogue,Hawkstoneruins,15,15,2,NPC 00; Player,NPC 00; Player
hernand_legendaryhunter_0010,legendaryhunter_0010,Hernand,0010,Hernand 0010,hernand,Hernand,Scene Dialogue,Hernand,6,6,1,NPC 00,NPC 00
hernand_legendaryhunter_0020,legendaryhunter_0020,Hernand,0020,Hernand 0020,hernand,Hernand,Scene Dialogue,Hernand,9,9,1,NPC 00,NPC 00
hernand_legendaryhunter_0200,legendaryhunter_0200,Hernand,0200,Hernand 0200,hernand,Hernand,Scene Dialogue,Hernand,9,9,1,NPC 00,NPC 00
hernand_0600,0600,Hernand,0600,Hernand 0600,hernand,Hernand,Scene Dialogue,Hernand,16,14,1,NPC 00,NPC 00
hernand_1100,1100,Hernand,1100,Hernand 1100,hernand,Hernand,Scene Dialogue,Hernand,19,19,2,NPC 00; NPC 01,NPC 00; NPC 01
hernand_1300,1300,Hernand,1300,Hernand 1300,hernand,Hernand,Scene Dialogue,Hernand,21,21,2,NPC 00; NPC 01,NPC 00; NPC 01
hernand_region_1500,region_1500,Hernand,1500,Hernand 1500,hernand,Hernand,Scene Dialogue,Hernand,26,23,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
hernand_south_1500,south_1500,Hernand,1500,Hernand 1500,hernand,Hernand,Scene Dialogue,Hernand,2,2,1,Narration,Narration
hernand_region_1600,region_1600,Hernand,1600,Hernand 1600,hernand,Hernand,Scene Dialogue,Hernand,1,1,1,NPC 00,NPC 00
hernand_region_1700,region_1700,Hernand,1700,Hernand 1700,hernand,Hernand,Scene Dialogue,Hernand,1,1,1,NPC 00,NPC 00
hernand_region_2000,region_2000,Hernand,2000,Hernand 2000,hernand,Hernand,Scene Dialogue,Hernand,16,15,2,NPC 00; Player,NPC 00; Player
hernand_2200,2200,Hernand,2200,Hernand 2200,hernand,Hernand,Scene Dialogue,Hernand,8,8,2,NPC 00; Narration,NPC 00; Narration
hernand_region_2200,region_2200,Hernand,2200,Hernand 2200,hernand,Hernand,Scene Dialogue,Hernand,14,13,2,NPC 00; Player,NPC 00; Player
hernand_region_2300,region_2300,Hernand,2300,Hernand 2300,hernand,Hernand,Scene Dialogue,Hernand,1,1,1,NPC 00,NPC 00
hernand_2400,2400,Hernand,2400,Hernand 2400,hernand,Hernand,Scene Dialogue,Hernand,8,8,2,NPC 00; Narration,NPC 00; Narration
hernand_region_2900,region_2900,Hernand,2900,Hernand 2900,hernand,Hernand,Scene Dialogue,Hernand,34,28,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
hernand_3300,3300,Hernand,3300,Hernand 3300,hernand,Hernand,Scene Dialogue,Hernand,4,3,1,NPC,NPC
hernand_3800,3800,Hernand,3800,Hernand 3800,hernand,Hernand,Scene Dialogue,Hernand,2,2,1,NPC,NPC
hernand_12000,12000,Hernand,12000,Hernand 12000,hernand,Hernand,Scene Dialogue,Hernand,19,19,2,NPC 00; NPC 01,NPC 00; NPC 01
hexe_sanctuary_3000,sanctuary_3000,Hexe,3000,Hexe 3000,hexe,Hexe,Scene Dialogue,Hexe,58,51,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
hexe_sanctuary_3400_03,sanctuary_3400_03,Hexe,3400,Hexe 3400,hexe,Hexe,Scene Dialogue,Hexe,17,15,2,NPC 00; Player,NPC 00; Player
hexe_sanctuary_3550,sanctuary_3550,Hexe,3550,Hexe 3550,hexe,Hexe,Scene Dialogue,Hexe,6,6,1,NPC 00,NPC 00
hexemarie_9000,9000,Hexemarie,9000,Hexemarie 9000,hexemarie,Hexemarie,Scene Dialogue,Hexemarie,54,35,4,Boss 00; Global Game Track; Narration; Player,Boss 00; Global Game Track; Narration; Player
hexemarie_bossencounter_ambush,bossencounter_ambush,Hexemarie,,Hexemarie,hexemarie,Hexemarie,Scene Dialogue,Hexemarie,10,10,2,Boss 00; Global Game Track,Boss 00; Global Game Track
hiddencave_0200,0200,Hiddencave,0200,Hiddencave 0200,hiddencave,Hiddencave,Scene Dialogue,Hiddencave,8,8,1,NPC 00,NPC 00
highland_whitebear_9000,whitebear_9000,Highland,9000,Highland 9000,highland,Highland,Scene Dialogue,Highland,6,6,1,Boss 00,Boss 00
hotballoon_1100,1100,Hotballoon,1100,Hotballoon 1100,hotballoon,Hotballoon,Scene Dialogue,Hotballoon,16,15,2,NPC 00; NPC 01,NPC 00; NPC 01
hotballoon_1200,1200,Hotballoon,1200,Hotballoon 1200,hotballoon,Hotballoon,Scene Dialogue,Hotballoon,15,13,1,NPC 00,NPC 00
hotballoon_1301,1301,Hotballoon,1301,Hotballoon 1301,hotballoon,Hotballoon,Scene Dialogue,Hotballoon,30,29,2,NPC 00; NPC 01,NPC 00; NPC 01
hyenamolar_valley_3200,valley_3200,Hyenamolar,3200,Hyenamolar 3200,hyenamolar,Hyenamolar,Scene Dialogue,Hyenamolar,3,3,1,NPC 00,NPC 00
hyenamolar_valley_3300,valley_3300,Hyenamolar,3300,Hyenamolar 3300,hyenamolar,Hyenamolar,Scene Dialogue,Hyenamolar,11,11,2,NPC 00; NPC 01,NPC 00; NPC 01
hyenamolar_valley_4100,valley_4100,Hyenamolar,4100,Hyenamolar 4100,hyenamolar,Hyenamolar,Scene Dialogue,Hyenamolar,13,12,2,NPC 00; NPC 01,NPC 00; NPC 01
hyenamolar_valley_4200,valley_4200,Hyenamolar,4200,Hyenamolar 4200,hyenamolar,Hyenamolar,Scene Dialogue,Hyenamolar,4,4,1,NPC 00,NPC 00
hyenamolar_valley_9000,valley_9000,Hyenamolar,9000,Hyenamolar 9000,hyenamolar,Hyenamolar,Scene Dialogue,Hyenamolar,1,0,1,Narration,Narration
imp_banquet_boss_morufort_0240,banquet_boss_morufort_0240,Imp,0240,Imp 0240,imp,Imp,Scene Dialogue,Imp,6,5,1,NPC 00,NPC 00
imp_banquet_0400,banquet_0400,Imp,0400,Imp 0400,imp,Imp,Scene Dialogue,Imp,39,26,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
imp_banquet_0420,banquet_0420,Imp,0420,Imp 0420,imp,Imp,Scene Dialogue,Imp,15,14,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
imp_banquet_0500,banquet_0500,Imp,0500,Imp 0500,imp,Imp,Scene Dialogue,Imp,16,16,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
imp_banquet_0500_01,banquet_0500_01,Imp,0500,Imp 0500,imp,Imp,Scene Dialogue,Imp,1,1,1,NPC 00,NPC 00
imp_banquet_0600,banquet_0600,Imp,0600,Imp 0600,imp,Imp,Scene Dialogue,Imp,112,95,6,Global Game Track; NPC 00; NPC 01; NPC 02; NPC 03; Player,Global Game Track; NPC 00; NPC 01; NPC 02; NPC 03; Player
imp_banquet_1300,banquet_1300,Imp,1300,Imp 1300,imp,Imp,Scene Dialogue,Imp,34,32,2,NPC 00; Player,NPC 00; Player
imp_banquet_1600,banquet_1600,Imp,1600,Imp 1600,imp,Imp,Scene Dialogue,Imp,47,42,4,NPC 00; NPC 01; NPC 04; Player,NPC 00; NPC 01; NPC 04; Player
imp_banquet_1800,banquet_1800,Imp,1800,Imp 1800,imp,Imp,Scene Dialogue,Imp,36,33,5,NPC 00; NPC 01; NPC 02; NPC 03; Player,NPC 00; NPC 01; NPC 02; NPC 03; Player
imp_banquet_1900,banquet_1900,Imp,1900,Imp 1900,imp,Imp,Scene Dialogue,Imp,12,12,1,NPC 00,NPC 00
imp_banquet_1910,banquet_1910,Imp,1910,Imp 1910,imp,Imp,Scene Dialogue,Imp,3,3,1,NPC 00,NPC 00
imp_banquet_1920,banquet_1920,Imp,1920,Imp 1920,imp,Imp,Scene Dialogue,Imp,1,1,1,NPC 00,NPC 00
imp_banquet_1990,banquet_1990,Imp,1990,Imp 1990,imp,Imp,Scene Dialogue,Imp,2,2,1,NPC 00,NPC 00
imp_banquet_1991,banquet_1991,Imp,1991,Imp 1991,imp,Imp,Scene Dialogue,Imp,2,2,1,NPC 00,NPC 00
imp_banquet_2000_02,banquet_2000_02,Imp,2000,Imp 2000,imp,Imp,Scene Dialogue,Imp,9,9,1,NPC 00,NPC 00
imp_banquet_2000_03,banquet_2000_03,Imp,2000,Imp 2000,imp,Imp,Scene Dialogue,Imp,7,7,1,NPC 00,NPC 00
imp_banquet_2400,banquet_2400,Imp,2400,Imp 2400,imp,Imp,Scene Dialogue,Imp,10,10,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
imp_banquet_2500,banquet_2500,Imp,2500,Imp 2500,imp,Imp,Scene Dialogue,Imp,13,13,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
imp_banquet_5500,banquet_5500,Imp,5500,Imp 5500,imp,Imp,Scene Dialogue,Imp,26,25,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
imp_banquet_9000,banquet_9000,Imp,9000,Imp 9000,imp,Imp,Scene Dialogue,Imp,100,80,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
invitemarius_00,00,Invitemarius,00,Invitemarius 00,invitemarius,Invitemarius,Scene Dialogue,Invitemarius,35,32,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
jewel_hunter_0100,hunter_0100,Jewel,0100,Jewel 0100,jewel,Jewel,Scene Dialogue,Jewel,3,3,1,NPC 00,NPC 00
jewel_hunter_0200,hunter_0200,Jewel,0200,Jewel 0200,jewel,Jewel,Scene Dialogue,Jewel,3,3,1,NPC 00,NPC 00
jewel_hunter_0201,hunter_0201,Jewel,0201,Jewel 0201,jewel,Jewel,Scene Dialogue,Jewel,3,3,1,NPC 00,NPC 00
jewel_hunter_0300,hunter_0300,Jewel,0300,Jewel 0300,jewel,Jewel,Scene Dialogue,Jewel,3,3,1,NPC 00,NPC 00
jewel_hunter_0400,hunter_0400,Jewel,0400,Jewel 0400,jewel,Jewel,Scene Dialogue,Jewel,3,3,1,NPC 00,NPC 00
jewel_hunter_0500,hunter_0500,Jewel,0500,Jewel 0500,jewel,Jewel,Scene Dialogue,Jewel,3,3,1,NPC 00,NPC 00
karanda_9000,9000,Karanda,9000,Karanda 9000,karanda,Karanda,Scene Dialogue,Karanda,1,0,1,Boss 00,Boss 00
karzul_bossencounter_stand,bossencounter_stand,Karzul,,Karzul,karzul,Karzul,Scene Dialogue,Karzul,11,11,2,Boss 00; Global Game Track,Boss 00; Global Game Track
knightcatfish_9000,9000,Knightcatfish,9000,Knightcatfish 9000,knightcatfish,Knightcatfish,Scene Dialogue,Knightcatfish,13,12,3,Boss 00; Global Game Track; Narration,Boss 00; Global Game Track; Narration
lake_faith_4900,faith_4900,Lake,4900,Lake 4900,lake,Lake,Scene Dialogue,Lake,1,1,1,Narration,Narration
landspider_bismuthqueen_9000,bismuthqueen_9000,Landspider,9000,Landspider 9000,landspider,Landspider,Scene Dialogue,Landspider,2,1,2,Narration; Player,Narration; Player
lanford_bossencounter_stand,bossencounter_stand,Lanford,,Lanford,lanford,Lanford,Scene Dialogue,Lanford,8,8,1,Boss 00,Boss 00
loppet_9000,9000,Loppet,9000,Loppet 9000,loppet,Loppet,Scene Dialogue,Loppet,3,0,2,Boss 00; Narration,Boss 00; Narration
ludvig_boss_0010,boss_0010,Ludvig,0010,Ludvig 0010,ludvig,Ludvig,Scene Dialogue,Ludvig,34,19,11,NPC 00; NPC 01; NPC 03; NPC 04; NPC 06; NPC 07; NPC 09; NPC 11; NPC 12; NPC 13; NPC 14,NPC 00; NPC 01; NPC 03; NPC 04; NPC 06; NPC 07; NPC 09; NPC 11; NPC 12; NPC 13; NPC 14
ludvig_boss_0090,boss_0090,Ludvig,0090,Ludvig 0090,ludvig,Ludvig,Scene Dialogue,Ludvig,126,85,4,NPC 00; NPC 01; NPC 03; Player,NPC 00; NPC 01; NPC 03; Player
ludvig_boss_0100,boss_0100,Ludvig,0100,Ludvig 0100,ludvig,Ludvig,Scene Dialogue,Ludvig,46,39,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
ludvig_boss_0100_01,boss_0100_01,Ludvig,0100,Ludvig 0100,ludvig,Ludvig,Scene Dialogue,Ludvig,7,7,2,NPC 00; Player,NPC 00; Player
ludvig_boss_0150,boss_0150,Ludvig,0150,Ludvig 0150,ludvig,Ludvig,Scene Dialogue,Ludvig,15,14,2,Global Game Track; NPC 00,Global Game Track; NPC 00
ludvig_boss_0230,boss_0230,Ludvig,0230,Ludvig 0230,ludvig,Ludvig,Scene Dialogue,Ludvig,4,2,2,Enemy 00; Player,Enemy 00; Player
ludvig_boss_0240,boss_0240,Ludvig,0240,Ludvig 0240,ludvig,Ludvig,Scene Dialogue,Ludvig,41,33,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
ludvig_boss_0600,boss_0600,Ludvig,0600,Ludvig 0600,ludvig,Ludvig,Scene Dialogue,Ludvig,25,23,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
ludvig_boss_1500,boss_1500,Ludvig,1500,Ludvig 1500,ludvig,Ludvig,Scene Dialogue,Ludvig,8,8,1,NPC 00,NPC 00
ludvig_boss_1800,boss_1800,Ludvig,1800,Ludvig 1800,ludvig,Ludvig,Scene Dialogue,Ludvig,34,25,3,Enemy 00; NPC 00; Player,Enemy 00; NPC 00; Player
ludvig_boss_1850,boss_1850,Ludvig,1850,Ludvig 1850,ludvig,Ludvig,Scene Dialogue,Ludvig,14,8,2,NPC 00; Player,NPC 00; Player
ludvig_boss_2000,boss_2000,Ludvig,2000,Ludvig 2000,ludvig,Ludvig,Scene Dialogue,Ludvig,41,24,5,Enemy 00; NPC 00; NPC 01; NPC 02; Player,Enemy 00; NPC 00; NPC 01; NPC 02; Player
ludvig_boss_2500,boss_2500,Ludvig,2500,Ludvig 2500,ludvig,Ludvig,Scene Dialogue,Ludvig,2,2,1,NPC 00,NPC 00
ludvig_boss_2520,boss_2520,Ludvig,2520,Ludvig 2520,ludvig,Ludvig,Scene Dialogue,Ludvig,1,1,1,NPC 00,NPC 00
ludvig_boss_2530,boss_2530,Ludvig,2530,Ludvig 2530,ludvig,Ludvig,Scene Dialogue,Ludvig,1,1,1,NPC 00,NPC 00
ludvig_boss_2540,boss_2540,Ludvig,2540,Ludvig 2540,ludvig,Ludvig,Scene Dialogue,Ludvig,1,1,1,NPC 00,NPC 00
ludvig_boss_3150,boss_3150,Ludvig,3150,Ludvig 3150,ludvig,Ludvig,Scene Dialogue,Ludvig,54,38,8,Global Game Track; NPC 00; NPC 01; NPC 03; NPC 05; NPC 09; NPC 12; Player,Global Game Track; NPC 00; NPC 01; NPC 03; NPC 05; NPC 09; NPC 12; Player
ludvig_boss_4500,boss_4500,Ludvig,4500,Ludvig 4500,ludvig,Ludvig,Scene Dialogue,Ludvig,53,46,2,NPC 01; Player,NPC 01; Player
ludvig_boss_5800,boss_5800,Ludvig,5800,Ludvig 5800,ludvig,Ludvig,Scene Dialogue,Ludvig,4,4,1,Global Game Track,Global Game Track
ludvig_boss_6600,boss_6600,Ludvig,6600,Ludvig 6600,ludvig,Ludvig,Scene Dialogue,Ludvig,12,12,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
ludvig_boss_6800,boss_6800,Ludvig,6800,Ludvig 6800,ludvig,Ludvig,Scene Dialogue,Ludvig,15,15,1,NPC 00,NPC 00
ludvig_boss_7400,boss_7400,Ludvig,7400,Ludvig 7400,ludvig,Ludvig,Scene Dialogue,Ludvig,7,6,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
ludvig_boss_8250,boss_8250,Ludvig,8250,Ludvig 8250,ludvig,Ludvig,Scene Dialogue,Ludvig,30,29,3,Global Game Track; NPC 00; Player,Global Game Track; NPC 00; Player
ludvig_boss_8600,boss_8600,Ludvig,8600,Ludvig 8600,ludvig,Ludvig,Scene Dialogue,Ludvig,1,1,1,Narration,Narration
ludvig_boss_9900,boss_9900,Ludvig,9900,Ludvig 9900,ludvig,Ludvig,Scene Dialogue,Ludvig,85,42,5,Boss 00; Boss 01; Global Game Track; NPC 00; Player,Boss 00; Boss 01; Global Game Track; NPC 00; Player
ludvig_bossencounter_ambush,bossencounter_ambush,Ludvig,,Ludvig,ludvig,Ludvig,Scene Dialogue,Ludvig,11,11,2,Boss 00; Global Game Track,Boss 00; Global Game Track
m10m04_encounter_9905_0080,encounter_9905_0080,M10m04,9905,M10m04 9905,m10m04,M10m04,Scene Dialogue,M10m04,10,10,2,NPC 00; NPC 01,NPC 00; NPC 01
m11m05_encounter_9905_0040,encounter_9905_0040,M11m05,9905,M11m05 9905,m11m05,M11m05,Scene Dialogue,M11m05,4,4,1,NPC 00,NPC 00
m11m05_encounter_9905_0150,encounter_9905_0150,M11m05,9905,M11m05 9905,m11m05,M11m05,Scene Dialogue,M11m05,2,2,1,Enemy 00,Enemy 00
m11m05_encounter_9905_0155,encounter_9905_0155,M11m05,9905,M11m05 9905,m11m05,M11m05,Scene Dialogue,M11m05,3,3,1,Enemy 00,Enemy 00
marni_experiment_machineboss_9000,experiment_machineboss_9000,Marni,9000,Marni 9000,marni,Marni,Scene Dialogue,Marni,9,9,2,Boss 00; Global Game Track,Boss 00; Global Game Track
marni_machineknight_9000,machineknight_9000,Marni,9000,Marni 9000,marni,Marni,Scene Dialogue,Marni,2,0,1,Narration,Narration
marnidragon_boss_0010,boss_0010,Marnidragon,0010,Marnidragon 0010,marnidragon,Marnidragon,Scene Dialogue,Marnidragon,11,9,1,NPC 00,NPC 00
marnidragon_boss_0130,boss_0130,Marnidragon,0130,Marnidragon 0130,marnidragon,Marnidragon,Scene Dialogue,Marnidragon,39,37,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
marnidragon_boss_0210,boss_0210,Marnidragon,0210,Marnidragon 0210,marnidragon,Marnidragon,Scene Dialogue,Marnidragon,17,13,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
marnidragon_boss_0230,boss_0230,Marnidragon,0230,Marnidragon 0230,marnidragon,Marnidragon,Scene Dialogue,Marnidragon,16,16,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
