source,item_id,loc_key,internal_name,variant_base_name,variant_level,top_category,category,subcategory,subsubcategory,raw_type,classification_source,classification_confidence,pac_files,prefab_hashes
multichange,,5796821633180106960,Walter_OneHandShotgun_0.am,Walter_OneHandShotgun,0,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,17548890837042069712,Walter_OneHandShotgun_1.am,Walter_OneHandShotgun,1,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,10142123450513227984,Walter_OneHandShotgun_10.am,Walter_OneHandShotgun,10,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,14846865480211235024,Walter_OneHandShotgun_11.am,Walter_OneHandShotgun,11,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,8873485588397818064,Walter_OneHandShotgun_12.am,Walter_OneHandShotgun,12,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,11852223456043073744,Walter_OneHandShotgun_13.am,Walter_OneHandShotgun,13,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,5862931066880262352,Walter_OneHandShotgun_14.am,Walter_OneHandShotgun,14,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,2912036596041646288,Walter_OneHandShotgun_15.am,Walter_OneHandShotgun,15,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,2683059743324373200,Walter_OneHandShotgun_16.am,Walter_OneHandShotgun,16,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,11413158707538690256,Walter_OneHandShotgun_17.am,Walter_OneHandShotgun,17,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,9456872224574144720,Walter_OneHandShotgun_18.am,Walter_OneHandShotgun,18,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,18026955241508831440,Walter_OneHandShotgun_19.am,Walter_OneHandShotgun,19,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,746829494911762640,Walter_OneHandShotgun_2.am,Walter_OneHandShotgun,2,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,11553433486182318288,Walter_OneHandShotgun_20.am,Walter_OneHandShotgun,20,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,18059421552134324432,Walter_OneHandShotgun_21.am,Walter_OneHandShotgun,21,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,15024226305023410384,Walter_OneHandShotgun_22.am,Walter_OneHandShotgun,22,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,7469396784322707664,Walter_OneHandShotgun_3.am,Walter_OneHandShotgun,3,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,9069409897518465232,Walter_OneHandShotgun_4.am,Walter_OneHandShotgun,4,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,4103142339889856720,Walter_OneHandShotgun_5.am,Walter_OneHandShotgun,5,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,13454845177755599056,Walter_OneHandShotgun_6.am,Walter_OneHandShotgun,6,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,7938516996704960720,Walter_OneHandShotgun_7.am,Walter_OneHandShotgun,7,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,8522895602822938832,Walter_OneHandShotgun_8.am,Walter_OneHandShotgun,8,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
multichange,,6912648858166100176,Walter_OneHandShotgun_9.am,Walter_OneHandShotgun,9,Equipment,Weapon,Firearm,Shotgun,OneHandShotgun,equiptypeinfo,high,,
iteminfo,210003,901956017062000,Bekker_OneHandAxe,Bekker_OneHandAxe,,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,cd_phm_01_axe_0043.pac,1532576116
multichange,,11760548345477595344,Bekker_OneHandAxe_0.am,Bekker_OneHandAxe,0,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,9749966646893609168,Bekker_OneHandAxe_1.am,Bekker_OneHandAxe,1,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,11308964437320270032,Bekker_OneHandAxe_10.am,Bekker_OneHandAxe,10,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,11944336648977776848,Bekker_OneHandAxe_11.am,Bekker_OneHandAxe,11,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,9875487323817246928,Bekker_OneHandAxe_12.am,Bekker_OneHandAxe,12,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,290784597497610448,Bekker_OneHandAxe_13.am,Bekker_OneHandAxe,13,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,1500680810380918992,Bekker_OneHandAxe_14.am,Bekker_OneHandAxe,14,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,13332141548406571216,Bekker_OneHandAxe_15.am,Bekker_OneHandAxe,15,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,115696312896192720,Bekker_OneHandAxe_16.am,Bekker_OneHandAxe,16,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,1033370961073668304,Bekker_OneHandAxe_17.am,Bekker_OneHandAxe,17,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,17192376961989607632,Bekker_OneHandAxe_18.am,Bekker_OneHandAxe,18,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,645357499519598800,Bekker_OneHandAxe_19.am,Bekker_OneHandAxe,19,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,7882908268417253584,Bekker_OneHandAxe_2.am,Bekker_OneHandAxe,2,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,1115878395226357968,Bekker_OneHandAxe_20.am,Bekker_OneHandAxe,20,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,2731225538101248208,Bekker_OneHandAxe_21.am,Bekker_OneHandAxe,21,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,7731124532198506704,Bekker_OneHandAxe_22.am,Bekker_OneHandAxe,22,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,2998308014978498768,Bekker_OneHandAxe_3.am,Bekker_OneHandAxe,3,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,18261852234197237968,Bekker_OneHandAxe_4.am,Bekker_OneHandAxe,4,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,5246411214736589008,Bekker_OneHandAxe_5.am,Bekker_OneHandAxe,5,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,11472845039122514128,Bekker_OneHandAxe_6.am,Bekker_OneHandAxe,6,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,15281426212476420304,Bekker_OneHandAxe_7.am,Bekker_OneHandAxe,7,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,10935216164179017936,Bekker_OneHandAxe_8.am,Bekker_OneHandAxe,8,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,10128949733549408464,Bekker_OneHandAxe_9.am,Bekker_OneHandAxe,9,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
iteminfo,250022,1073836313280624,Bhetert_TwoHandAxe,Bhetert_TwoHandAxe,,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,cd_phm_02_axe_0010.pac,2667298484
multichange,,9816111488304152784,Bhetert_TwoHandAxe_0.am,Bhetert_TwoHandAxe,0,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,10642093914766442704,Bhetert_TwoHandAxe_1.am,Bhetert_TwoHandAxe,1,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,1786604230748930256,Bhetert_TwoHandAxe_10.am,Bhetert_TwoHandAxe,10,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,17601752444117713104,Bhetert_TwoHandAxe_11.am,Bhetert_TwoHandAxe,11,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,13534290098362777808,Bhetert_TwoHandAxe_12.am,Bhetert_TwoHandAxe,12,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,17607347283265847504,Bhetert_TwoHandAxe_13.am,Bhetert_TwoHandAxe,13,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,16122774318231847120,Bhetert_TwoHandAxe_14.am,Bhetert_TwoHandAxe,14,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,9038885917133111504,Bhetert_TwoHandAxe_15.am,Bhetert_TwoHandAxe,15,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,14103589435081752784,Bhetert_TwoHandAxe_16.am,Bhetert_TwoHandAxe,16,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,4666542457423397072,Bhetert_TwoHandAxe_17.am,Bhetert_TwoHandAxe,17,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,6435665819090288848,Bhetert_TwoHandAxe_18.am,Bhetert_TwoHandAxe,18,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,9422735966239457488,Bhetert_TwoHandAxe_19.am,Bhetert_TwoHandAxe,19,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,17509025173938897104,Bhetert_TwoHandAxe_2.am,Bhetert_TwoHandAxe,2,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,11379970962666553552,Bhetert_TwoHandAxe_20.am,Bhetert_TwoHandAxe,20,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,12289131701468135632,Bhetert_TwoHandAxe_21.am,Bhetert_TwoHandAxe,21,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,16546909940803961040,Bhetert_TwoHandAxe_22.am,Bhetert_TwoHandAxe,22,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,11097105967035187408,Bhetert_TwoHandAxe_3.am,Bhetert_TwoHandAxe,3,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,6982226091410718928,Bhetert_TwoHandAxe_4.am,Bhetert_TwoHandAxe,4,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,15698616357534826704,Bhetert_TwoHandAxe_5.am,Bhetert_TwoHandAxe,5,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,7370396714408083664,Bhetert_TwoHandAxe_6.am,Bhetert_TwoHandAxe,6,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,2685372553148498128,Bhetert_TwoHandAxe_7.am,Bhetert_TwoHandAxe,7,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,11287419472614260944,Bhetert_TwoHandAxe_8.am,Bhetert_TwoHandAxe,8,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,6370136154435485904,Bhetert_TwoHandAxe_9.am,Bhetert_TwoHandAxe,9,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
iteminfo,250015,1073806248509552,Bhran_TwoHandAxe,Bhran_TwoHandAxe,,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,cd_phm_02_axe_0003.pac,2394237665
multichange,,2147309757659087056,Bhran_TwoHandAxe_0.am,Bhran_TwoHandAxe,0,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,3288432729405784272,Bhran_TwoHandAxe_1.am,Bhran_TwoHandAxe,1,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,9590286269703782608,Bhran_TwoHandAxe_10.am,Bhran_TwoHandAxe,10,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,6337050324842315984,Bhran_TwoHandAxe_11.am,Bhran_TwoHandAxe,11,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,18005877345906327760,Bhran_TwoHandAxe_12.am,Bhran_TwoHandAxe,12,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,4772567083789582544,Bhran_TwoHandAxe_13.am,Bhran_TwoHandAxe,13,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,15162265647678750928,Bhran_TwoHandAxe_14.am,Bhran_TwoHandAxe,14,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,15959271059371327696,Bhran_TwoHandAxe_15.am,Bhran_TwoHandAxe,15,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,7082310558963204304,Bhran_TwoHandAxe_16.am,Bhran_TwoHandAxe,16,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,16157501456692281552,Bhran_TwoHandAxe_17.am,Bhran_TwoHandAxe,17,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,10022567044349690064,Bhran_TwoHandAxe_18.am,Bhran_TwoHandAxe,18,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,7242628201925574864,Bhran_TwoHandAxe_19.am,Bhran_TwoHandAxe,19,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,11144942135956996304,Bhran_TwoHandAxe_2.am,Bhran_TwoHandAxe,2,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,15803977407158812880,Bhran_TwoHandAxe_20.am,Bhran_TwoHandAxe,20,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,2271344341538570448,Bhran_TwoHandAxe_21.am,Bhran_TwoHandAxe,21,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,11725116780841009360,Bhran_TwoHandAxe_22.am,Bhran_TwoHandAxe,22,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,9448890783768772816,Bhran_TwoHandAxe_3.am,Bhran_TwoHandAxe,3,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,17499587417097634000,Bhran_TwoHandAxe_4.am,Bhran_TwoHandAxe,4,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,8620462042718929104,Bhran_TwoHandAxe_5.am,Bhran_TwoHandAxe,5,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,1873839650800402640,Bhran_TwoHandAxe_6.am,Bhran_TwoHandAxe,6,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,3232479166783815888,Bhran_TwoHandAxe_7.am,Bhran_TwoHandAxe,7,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,8288075429919588560,Bhran_TwoHandAxe_8.am,Bhran_TwoHandAxe,8,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,3241369521453269200,Bhran_TwoHandAxe_9.am,Bhran_TwoHandAxe,9,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
iteminfo,210080,902286729543792,Big_Horn_Tiger_OneHandAxe,Big_Horn_Tiger_OneHandAxe,,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,cd_phm_01_axe_0035.pac,214011935
multichange,,8481445371665449168,Big_Horn_Tiger_OneHandAxe_0.am,Big_Horn_Tiger_OneHandAxe,0,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,17617049537078100176,Big_Horn_Tiger_OneHandAxe_1.am,Big_Horn_Tiger_OneHandAxe,1,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,11433107507778683088,Big_Horn_Tiger_OneHandAxe_10.am,Big_Horn_Tiger_OneHandAxe,10,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,17582084431659663568,Big_Horn_Tiger_OneHandAxe_11.am,Big_Horn_Tiger_OneHandAxe,11,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,13186631436557353168,Big_Horn_Tiger_OneHandAxe_12.am,Big_Horn_Tiger_OneHandAxe,12,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,12147001234959630544,Big_Horn_Tiger_OneHandAxe_13.am,Big_Horn_Tiger_OneHandAxe,13,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,12823252339750076624,Big_Horn_Tiger_OneHandAxe_2.am,Big_Horn_Tiger_OneHandAxe,2,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,14505192241879843024,Big_Horn_Tiger_OneHandAxe_3.am,Big_Horn_Tiger_OneHandAxe,3,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,1729460034473033936,Big_Horn_Tiger_OneHandAxe_4.am,Big_Horn_Tiger_OneHandAxe,4,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,13483985470002036944,Big_Horn_Tiger_OneHandAxe_5.am,Big_Horn_Tiger_OneHandAxe,5,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,3832794476686868688,Big_Horn_Tiger_OneHandAxe_6.am,Big_Horn_Tiger_OneHandAxe,6,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,3415422517072888016,Big_Horn_Tiger_OneHandAxe_7.am,Big_Horn_Tiger_OneHandAxe,7,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,628609540836819152,Big_Horn_Tiger_OneHandAxe_8.am,Big_Horn_Tiger_OneHandAxe,8,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
multichange,,8684892904415559888,Big_Horn_Tiger_OneHandAxe_9.am,Big_Horn_Tiger_OneHandAxe,9,Equipment,Weapon,Melee,Axe,OneHandAxe,equiptypeinfo,high,,
iteminfo,250020,1073827723346032,Brudandi_TwoHandAxe,Brudandi_TwoHandAxe,,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,cd_phm_02_axe_0008.pac,1374744926
multichange,,13087661027686875344,Brudandi_TwoHandAxe_0.am,Brudandi_TwoHandAxe,0,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,4915172084054753488,Brudandi_TwoHandAxe_1.am,Brudandi_TwoHandAxe,1,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,10270398614517842128,Brudandi_TwoHandAxe_10.am,Brudandi_TwoHandAxe,10,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,18071306096009543888,Brudandi_TwoHandAxe_11.am,Brudandi_TwoHandAxe,11,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,11889579964892184784,Brudandi_TwoHandAxe_12.am,Brudandi_TwoHandAxe,12,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,7282529105235411152,Brudandi_TwoHandAxe_13.am,Brudandi_TwoHandAxe,13,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,10056152490308534480,Brudandi_TwoHandAxe_14.am,Brudandi_TwoHandAxe,14,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,8262208598537404624,Brudandi_TwoHandAxe_15.am,Brudandi_TwoHandAxe,15,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,3767131706700595408,Brudandi_TwoHandAxe_16.am,Brudandi_TwoHandAxe,16,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,15568002888780218576,Brudandi_TwoHandAxe_17.am,Brudandi_TwoHandAxe,17,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,2178185899592909008,Brudandi_TwoHandAxe_18.am,Brudandi_TwoHandAxe,18,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,3061758339936420048,Brudandi_TwoHandAxe_19.am,Brudandi_TwoHandAxe,19,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,9898314310491308240,Brudandi_TwoHandAxe_2.am,Brudandi_TwoHandAxe,2,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,13140862340905828560,Brudandi_TwoHandAxe_20.am,Brudandi_TwoHandAxe,20,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,244628387853762768,Brudandi_TwoHandAxe_21.am,Brudandi_TwoHandAxe,21,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,15553860527842132176,Brudandi_TwoHandAxe_22.am,Brudandi_TwoHandAxe,22,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,4367405707608195280,Brudandi_TwoHandAxe_3.am,Brudandi_TwoHandAxe,3,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,18411374562760458448,Brudandi_TwoHandAxe_4.am,Brudandi_TwoHandAxe,4,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,2420765270218899664,Brudandi_TwoHandAxe_5.am,Brudandi_TwoHandAxe,5,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,16769384234509926608,Brudandi_TwoHandAxe_6.am,Brudandi_TwoHandAxe,6,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,5992893964053643472,Brudandi_TwoHandAxe_7.am,Brudandi_TwoHandAxe,7,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,17073403640586174672,Brudandi_TwoHandAxe_8.am,Brudandi_TwoHandAxe,8,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,9323374324503019728,Brudandi_TwoHandAxe_9.am,Brudandi_TwoHandAxe,9,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
iteminfo,250028,1073862083084400,Cigrymon_TwoHandAxe,Cigrymon_TwoHandAxe,,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,cd_phm_02_axe_0016.pac,1784149548
multichange,,16724030131483443408,Cigrymon_TwoHandAxe_0.am,Cigrymon_TwoHandAxe,0,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,17048585318095126736,Cigrymon_TwoHandAxe_1.am,Cigrymon_TwoHandAxe,1,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,1644427752255783120,Cigrymon_TwoHandAxe_10.am,Cigrymon_TwoHandAxe,10,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,5406786822577586384,Cigrymon_TwoHandAxe_11.am,Cigrymon_TwoHandAxe,11,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,909948306954649808,Cigrymon_TwoHandAxe_12.am,Cigrymon_TwoHandAxe,12,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,9855617662644650192,Cigrymon_TwoHandAxe_13.am,Cigrymon_TwoHandAxe,13,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,718234946979758288,Cigrymon_TwoHandAxe_14.am,Cigrymon_TwoHandAxe,14,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,12460955875349102800,Cigrymon_TwoHandAxe_15.am,Cigrymon_TwoHandAxe,15,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,10288070914587230416,Cigrymon_TwoHandAxe_16.am,Cigrymon_TwoHandAxe,16,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,15523142015503040720,Cigrymon_TwoHandAxe_17.am,Cigrymon_TwoHandAxe,17,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,1236309570263974096,Cigrymon_TwoHandAxe_18.am,Cigrymon_TwoHandAxe,18,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,18248675497871409360,Cigrymon_TwoHandAxe_19.am,Cigrymon_TwoHandAxe,19,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,9051848845691977936,Cigrymon_TwoHandAxe_2.am,Cigrymon_TwoHandAxe,2,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
multichange,,7614934121969615056,Cigrymon_TwoHandAxe_20.am,Cigrymon_TwoHandAxe,20,Equipment,Weapon,Melee,Axe,TwoHandAxe,equiptypeinfo,high,,
